1,7,1,2,3,2.4142,1.5232,2.2409,6.6352,6.4359,7.7636,2.276,5.6494,1.9862,36.714,94.244,17.013,18.663,247.04,259.65
2,3,1,1,3,-1.5881,1.343,-0.99966,5.175,8.7859,0.46417,-1.1084,5.028,-0.71664,32.075,38.19,-3.8486,13.052,113.83,153.7
2,7,1,2,11,-0.52942,0.59938,-12.152,3.9199,2.4547,-18.807,-38.945,5.6832,-1.1071,20.167,50.824,-112.95,-24.151,130.73,1.5013
2,3,1,2,11,-1.7964,2.1965,-10.811,12.524,7.0176,-17.727,-34.248,3.5183,-3.3931,24.604,56.233,-99.876,-4.0547,172.34,79.653
1,7,2,1,11,3.9923,2.6918,-6.0482,2.9477,10.126,-22.578,-8.0245,4.4504,7.2303,43.628,56.744,-22.922,-13.652,181.86,135.94
1,7,1,2,7,2.3361,3.2389,-4.363,10.198,10.624,-6.097,-13.22,5.8201,4.7284,50.896,129.43,-27.436,12.857,345.5,301.97
2,7,1,1,11,-0.3073,2.7151,-8.1683,8.5573,8.7697,-15.345,-9.9408,5.2455,-0.89196,31.364,40.004,-30.853,-6.5424,128.87,81.287
1,11,2,1,11,-0.71424,-2.0896,-6.1832,-3.7375,-0.55998,-22.501,-9.6877,4.4413,-2.3564,14.96,21.032,-40.602,-54.909,24.246,-128.7
1,11,2,1,7,4.1231,-2.5343,-3.9909,-6.0764,0.055282,-3.9828,-3.1809,3.9492,9.1557,15.144,28.421,-3.1708,-18.535,38.057,10.371
2,11,2,2,7,-0.14823,-3.4875,-6.2432,-7.0696,-7.6677,-15.77,-19.541,6.0966,2.5346,-2.5689,-2.5857,-65.462,-30.441,-46,-124.01
2,3,1,1,3,-0.70027,1.8784,-3.0027,8.7927,6.0205,-4.6491,-6.9596,5.1686,1.7916,26.667,34.669,-17.801,10.181,110.36,128.32
1,7,1,2,11,3.124,2.7019,-9.9193,9.0761,11.337,-11.575,-31.493,4.5944,6.5025,46.813,123,-79.016,-3.3264,331.3,230.29
2,3,1,1,3,0.10291,1.694,-0.34829,6.0982,6.7091,1.1509,0.37482,6.013,0.6261,27.995,38.612,4.2906,27.448,115.76,186.33
2,3,1,2,11,-0.6714,3.8257,-11.437,11.942,13.506,-18.835,-35.186,4.3608,-2.9391,40.119,95.929,-97.97,-3.6974,277.48,161.81
1,3,2,2,11,2.0365,1.1983,-10.055,0.6341,3.9123,-31.501,-30.617,5.2563,1.8336,29.788,77.5,-92.193,-22.082,83.642,12.501
2,11,2,1,11,-1.3664,-3.7687,-8.7288,-6.9724,-3.891,-26.094,-9.0221,4.6108,-4.5218,3.4523,9.1793,-44.557,-66.659,-13.624,-213.48
2,11,1,2,7,0.58532,-2.3412,-7.9164,-0.037217,-4.1748,-15.092,-22.855,3.5227,1.1581,0.88741,6.4745,-66.999,-17.92,-9.0206,-73.541
2,7,1,1,11,0.47005,3.3303,-8.4364,11.187,9.0889,-16.714,-10.773,5.1062,1.7915,30.786,40.786,-31.211,2.9413,136.68,112.97
2,11,1,2,11,-0.89076,-2.1228,-11.013,-1.0778,-3.9621,-17.595,-33.562,4.4664,-1.2837,0.93654,2.8944,-101.08,-28.253,-11.418,-116.28
1,7,1,2,11,3.2258,2.9774,-11.827,9.9314,10.127,-13.314,-36.069,4.4294,5.9705,44.819,116.72,-90.777,-6.0183,314.58,205.49
1,7,1,1,7,1.7105,4.018,-3.5157,13.355,10.505,-6.5408,-2.5806,6.072,3.8674,51.195,63.813,0.42226,45.651,199.42,318.98
2,11,1,2,11,-1.3552,-3.9313,-10.165,-3.7526,-10.694,-18.211,-32.497,5.7795,-3.8384,-7.7867,-17.22,-103.36,-34.952,-39.872,-169.18
1,7,1,2,3,4.1861,2.64,1.311,10.935,9.0711,6.2785,-0.71304,5.0932,2.8907,44.453,116.67,16.249,25.863,312.99,325.33
1,7,1,2,11,0.82693,4.4662,-10.247,13.031,12.223,-12.445,-32.892,4.6098,-0.36757,51.64,128.1,-84.846,0.62414,351.88,247.56
1,7,1,1,11,2.6063,3.6272,-6.746,9.2288,10.015,-9.7839,-8.2857,4.9468,4.784,47.434,57.598,-15.939,12.201,173.83,206.85
