1,1,1,1,2,3.5158,1.9446,1.0817,-3.1397,3.2856,2.4345,18.237,3.6571,40.696,20.029,5.8943,2.5757,6.0699,10.28,33.287
1,2,2,2,2,-3.9742,-4.205,-0.68722,-3.1696,-14.996,-10.269,-43.011,-5.7119,-131.68,-46.961,-17.066,-1.3235,-16.709,-6.5233,-42.203
1,2,2,1,2,-1.5741,-0.2557,1.0422,-3.1363,0.55302,-7.8063,-24.57,-2.4646,-72.775,-19.435,-6.3743,-1.26,-4.2924,2.3644,-11.234
1,1,2,2,2,-1.7605,0.20767,-1.9853,-3.0356,-9.724,-5.2863,-39.562,-13.251,-109.15,-42.544,-3.2457,-2.8365,-1.7965,-9.4707,-25.853
2,2,2,1,1,-1.1953,1.186,-0.31089,-1.2534,-5.9539,-3.765,-14.135,-4.0946,-36.847,-14.073,0.33046,-2.4061,-5.2538,-2.9382,-5.245
2,2,2,2,2,-4.5671,-3.1436,-1.1219,-8.5719,-15.423,-34.978,-108.74,-5.1629,-319.78,-98.861,-32.494,-1.4232,-63.117,0.32151,-84.794
2,1,2,2,2,-2.0317,-0.9374,-0.40446,-7.3056,-11.751,-22.712,-78.86,-16.253,-228.91,-86.863,-20.208,-1.9278,-70.703,-0.74087,-51.917
2,1,1,1,2,2.5712,4.0793,-0.86078,-3.0062,1.9075,-9.0172,-10.277,2.7348,-16.612,-7.1437,4.1777,1.0587,25.561,0.21217,-6.5593
1,1,2,2,2,-1.3276,-1.9435,-1.0848,-3.5071,-10.199,-5.549,-38.548,-14.964,-110.86,-50.987,-10.37,-0.50995,-10.176,-3.9474,-20.645
2,2,2,1,1,-0.48137,0.69294,-1.4834,0.33019,-8.6232,-1.0519,-5.5234,-8.9603,-14.354,-21.939,1.4697,-0.70735,-18.497,-0.66167,2.0987
1,1,1,1,2,4.6715,5.7793,0.20846,-5.117,0.060141,-3.2216,0.82024,-1.6793,11.502,4.9289,12.565,3.3193,17.222,10.247,28.468
1,1,2,2,2,-2.5751,-2.1336,-1.0892,-3.7793,-10.262,-9.6158,-49.692,-14.42,-145.65,-57.885,-12.535,-1.0312,-11.071,-4.8588,-34.953
1,1,1,1,2,4.0536,4.5391,0.46403,-3.8677,-0.61888,-1.15,2.7761,-2.4247,14.09,6.0018,10.84,2.6768,12.767,9.2415,29.138
2,2,2,2,2,-4.7765,-3.4989,0.32316,-8.2372,-13.797,-33.672,-106.36,-5.7752,-314.04,-93.521,-33.096,-1.3162,-66.957,-0.27168,-84.593
1,2,1,1,2,-1.3497,-0.81899,0.81641,-2.197,2.6374,-7.2649,-23.577,-3.6231,-51.813,-23.464,-6.2042,3.2712,-5.3156,9.1078,3.2121
2,2,2,2,1,-3.9812,-2.6989,1.3439,-0.9167,-10.511,-6.6718,-29.86,-8.3045,-90.244,-34.842,-10.964,-1.5931,-39.913,-0.67243,-18.779
1,2,2,2,1,-3.5015,-4.4968,-0.49726,-2.354,-16.428,-9.9215,-39.114,-15.116,-121.34,-64.213,-19.887,-1.1718,-21.026,-6.4592,-41.581
1,1,2,2,2,-2.0828,-1.9176,-0.63683,-2.903,-10.477,-8.896,-45.983,-15.089,-134.77,-56.819,-9.5384,-2.0506,-10.215,-8.8909,-35.6
2,1,1,2,2,-1.8741,-1.3277,-1.9723,-4.5704,-16.797,-21.763,-90.301,-23.223,-193.4,-104.85,-19.218,0.88525,-88.944,4.247,-43.05
1,1,2,1,2,3.7387,4.3256,0.79523,-3.4228,-3.1735,1.8575,1.2032,-7.2775,13.127,3.4778,12.509,-1.9641,13.211,-0.090652,17.891
1,1,2,2,2,-1.6996,-0.14698,-0.95072,-2.2682,-10.408,-4.4536,-38.771,-15.261,-107.51,-42.485,-3.9383,-2.7334,-3.7971,-10.572,-26.324
1,2,1,1,1,-1.4256,-0.31346,-0.77199,4.7177,1.3618,6.7658,15.347,3.4705,36.284,17.164,6.4663,3.0503,3.9168,10.727,40.279
2,2,1,1,1,-0.4672,1.0319,-0.98508,2.3208,-5.1545,4.897,12.436,-4.7439,31.11,-0.74322,5.8259,3.4987,-1.0419,2.6602,21.955
2,2,2,1,2,-1.1537,-0.90528,1.2916,-8.1829,0.00097364,-17.518,-50.48,-3.7518,-148.11,-45.3,-14.355,-3.0425,-28.791,-1.9834,-43.649
1,2,2,1,1,0.45521,0.63432,0.46552,-2.9186,-3.0163,-5.9791,-16.899,0.34526,-48.807,-9.2025,-2.7456,-2.6786,-0.30805,-1.8707,-11.494
