2,11,11,1,1,-0.50694,-3.1668,-1.0001,-0.43842,-3.9773,-6.5137,-10.412,-12.018,-5.1604,-27.444,-68.196,-21.705,-84.144,-271.22,-56.885
1,11,3,2,1,2.404,-4.9192,3.9449,8.1613,11.844,-7.0561,22.298,15.37,29.313,22.323,93.451,29.406,100.76,307.49,90.959
2,11,7,1,1,-1.6738,-4.7182,-2.2428,-2.0483,-5.7581,-6.4903,-15.15,-14.252,-7.2021,-39.686,-95.668,-34.359,-133.29,-422.51,-88.754
1,3,7,2,1,-0.58736,2.4183,-1.3357,-6.6174,-8.662,1.0997,-20.847,-16.101,-8.3021,-10.86,-55.614,-27.679,-93.545,-295.43,-63.883
2,11,3,1,1,2.2045,-5.9348,2.3345,-0.10796,-0.13344,-9.7151,-7.9972,-9.9513,3.3696,-9.9255,-28.641,-16.7,-66.541,-224.24,-35.696
1,11,3,2,2,2.7493,-6.3161,1.219,3.4393,1.2492,-9.7371,-1.2951,6.2433,9.1125,10.383,41.353,-4.7761,-24.601,-80.176,-5.7574
1,11,3,1,2,2.2519,-0.52875,0.63858,1.7215,2.4204,-0.7295,4.6261,7.248,8.7767,10.7,43.535,8.9155,22.441,73.463,20.991
1,11,11,1,2,-0.14485,-1.2083,-0.22077,-2.4866,-4.2005,-4.955,-14.073,-6.4711,-4.7951,0.39384,-12.564,-38.099,-83.804,-261.93,-54.465
2,11,3,1,1,3.5177,-4.7512,1.976,-1.4884,-1.4539,-6.5234,-8.9468,-3.0869,3.8479,-1.7915,-3.8515,-18.36,-69.691,-221.85,-35.265
1,11,3,1,1,1.6862,-1.6011,1.8511,5.7571,7.5051,-3.3199,15.266,0.085084,18.752,6.6038,29.535,42.968,66.321,196.4,55.685
2,11,11,2,1,-1.8683,-6.3408,-2.9024,-0.91983,-4.8554,-7.381,-13.301,-11.241,-7.802,-36.472,-82.961,-18.589,-109.45,-349.94,-76.686
2,3,3,2,2,2.6026,-5.5727,0.78174,-1.1424,-1.1471,-11.032,-12.806,-3.3572,4.4011,-3.6919,-6.685,-24.223,-82.803,-266.57,-45.354
2,11,3,2,1,1.1919,-6.0389,0.79218,-1.0467,-0.70253,-8.9977,-8.8127,-4.9892,3.393,-5.1528,-12.186,-10.584,-72.811,-237.75,-39.525
2,3,11,1,2,-1.5328,3.4391,-2.1709,-0.46062,-3.1325,2.4155,-3.8809,1.008,-6.9672,-9.228,-14.367,-12.595,-11.772,-29.452,-16.623
1,11,3,1,1,0.43859,-0.72413,0.17907,-1.0681,-2.719,-1.8171,-6.6208,-3.5139,-1.7868,1.1817,-2.8432,-13.801,-26.512,-85.558,-19.12
1,11,3,2,2,2.3676,-7.9326,3.4263,8.2516,12.207,-11.872,20.165,12.005,28.505,21.566,85.57,30.465,98.156,288.47,85.725
2,3,3,1,1,1.9287,3.9858,1.6469,0.48257,0.028797,6.6904,5.2885,16.903,6.201,31.893,95.011,19.125,77.045,254.1,57.826
1,3,11,2,2,-0.69271,0.094776,-0.10369,0.18468,-0.18278,-2.6878,-3.5875,-4.0944,-6.5543,-1.3016,-10.381,-9.4608,-36.909,-117.81,-30.297
1,11,3,2,1,3.5084,-6.7263,4.6933,11.806,16.876,-8.3682,33.699,24.75,39.843,27.04,130.21,42.628,147.97,455.55,126.9
1,3,3,1,1,1.6638,-0.48634,1.2797,2.473,3.5393,-0.82822,5.6631,3.2874,12.254,8.7542,32.673,19.519,27.944,86.829,30.57
1,11,7,2,1,-1.4441,-8.6784,-1.4511,-4.7481,-8.199,-13.684,-27.675,-21.41,-10.185,-14.361,-73.468,-34.948,-135.98,-448.67,-95.567
2,11,3,1,2,3.7577,-6.5228,2.7246,-0.6131,-0.094305,-8.624,-8.8879,-5.0795,5.6273,-1.6234,-5.0895,-25.431,-20.265,-81.085,-5.2739
1,11,3,2,2,3.2724,-6.0842,3.2914,7.8505,10.854,-9.8757,17.401,17.625,27.658,23.904,100.07,25.707,86,260.4,77.667
1,11,3,2,2,2.2924,-6.4891,3.2857,10.008,15.036,-10.968,26.244,19.058,36.18,23.733,108.69,42.271,140.41,423.31,115.4
2,3,3,2,2,3.2524,-2.9145,2.6512,1.3157,2.69,-7.3878,-0.052155,5.3868,12.056,23.752,62.345,-2.1773,-8.6174,-31.503,10.156
