2,1,11,3,2,-0.15272,4.1731,0.74001,0.68786,-0.16846,-17.116,-11.635,-2.1932,-8.7788,2.9219,-22.034,-7.6087,7.6002,-29.167,10.647
2,1,11,11,1,1.4535,1.9377,-0.7254,3.507,7.9132,-13.394,-12.439,-0.24338,-5.2664,-0.50422,-22.816,-5.5926,-2.0477,-21.771,16.846
1,2,11,3,2,1.8616,5.3222,-0.46365,-0.58522,1.1683,-23.252,6.904,-3.276,-5.7801,1.3254,-33.613,-11.458,3.2368,21.805,4.7799
2,1,3,11,1,1.721,1.1974,-0.63736,3.6571,8.0898,-9.5417,-8.8755,0.38192,-0.23374,0.93794,-8.1605,-0.6233,3.9093,-15.094,23.13
1,2,3,11,2,0.94541,1.3413,-1.3979,-2.3517,1.3961,-28.813,-6.7643,2.1483,7.5435,18.032,-25.732,10.587,30.188,-9.7841,28.667
2,1,7,7,2,-1.0934,2.2313,-0.34963,-0.048372,-3.4138,-22.229,-21.166,0.35186,-0.47871,-2.8127,-53.687,-1.1454,-4.5217,-12.817,-16.963
2,2,7,3,2,0.84017,4.979,0.46331,0.25878,3.245,-18.072,-10.885,0.49677,-3.5459,-3.731,-32.417,-3.4323,-4.9225,-27.188,-3.8363
2,2,7,3,1,1.0352,3.4512,-0.69137,11.691,15.248,20.894,32.839,-1.2095,-1.2009,-1.4945,68.513,-1.7398,-1.0931,98.554,44.123
1,2,3,7,1,0.46915,5.0339,-0.018414,6.5947,2.1653,10.612,24.977,3.5926,11.302,33.129,9.8297,17.276,58.806,49.536,143.04
2,1,3,11,2,1.217,2.0547,0.17528,1.6311,5.506,-27.462,-27.893,0.95201,3.0481,13.2,-24.029,2.0933,27.811,-47.392,54.908
1,1,3,7,2,0.64864,4.0374,0.3413,-0.41458,-1.3383,-19.674,4.3515,0.4408,2.4264,15.586,-16.114,2.9939,26.493,9.5359,33.536
2,1,3,11,1,1.2233,-0.059852,-1.0904,0.11745,3.9706,-8.7347,-10.211,1.7807,2.9214,8.0721,-8.9092,1.2587,15.904,-19.377,28.267
2,2,11,7,2,1.706,2.9429,1.7849,0.20066,5.0301,-24.65,-22.349,-4.5816,-9.3036,-0.032516,-36.708,-8.532,0.38389,-14.163,6.5302
2,1,7,11,2,1.4882,1.9943,0.35966,1.2661,3.458,-26.129,-27.464,-1.8227,-4.9527,-11.9,-58.664,-5.2372,-24.271,-47.839,-25.661
1,1,7,11,2,-0.35193,0.5026,-0.13947,-0.80005,-0.60775,-35.175,-13.782,-0.22741,-1.7513,-4.6604,-90.134,-3.3517,-5.6476,-17.894,-13.569
1,1,7,11,1,2.4252,2.3706,0.11494,4.2197,3.3932,-9.6469,7.0153,-2.8856,-8.0596,-21.126,-12.863,-13.064,-35.738,1.5012,-57.09
1,1,3,11,1,0.40161,3.1597,-1.4354,2.3557,2.6793,-9.0632,9.4689,0.66579,1.9335,9.9059,-10.07,3.9335,17.647,5.1783,31.515
2,1,7,11,1,0.51165,1.4516,0.39825,5.0502,7.5029,-12.542,-10.836,-3.4579,-8.5664,-20.5,-25.836,-8.448,-39.127,-18.757,-22.959
1,1,11,3,2,-0.48588,3.0382,1.1246,-0.55728,0.81124,-21.302,1.6206,-1.1454,-5.0662,3.6119,-34.446,-7.5523,7.2055,8.4096,9.828
2,1,7,11,1,-0.080887,1.962,-0.48693,3.7602,4.1323,-10.973,-7.2115,-1.9128,-5.5073,-13.528,-21.705,-6.3166,-26.772,-15.131,-16.034
1,2,7,3,2,-0.98827,2.564,-1.2643,-4.2012,-3.7852,-24.435,-1.5663,-1.0688,-4.1934,-5.7042,-60.089,-7.366,-10.256,-0.88816,-19.533
1,1,3,7,1,2.9211,3.3493,0.58603,7.8133,5.8935,7.9576,16.662,0.36014,0.97108,10.005,12.01,1.0906,18.592,32.838,35.376
2,1,11,7,1,0.38471,1.2865,-1.4648,1.3858,2.8305,-6.6465,-3.7945,-1.9559,-5.8188,-5.4845,-11.645,-6.5864,-10.036,-6.1016,-2.8002
2,1,3,7,2,-0.26997,1.7865,-0.16308,-1.1211,-0.36814,-21.463,-21.835,0.61141,2.7966,14.009,-21.963,1.7052,28.731,-13.118,41.284
2,1,3,3,1,2.8732,5.4955,-0.34153,13.796,20.118,3.5466,15.6,0.87679,3.3506,17.6,7.9834,1.872,34.947,48.062,77.038
