1,2,2,2,2,-1.1838,-1.3531,-2.6439,-2.9246,-4.3366,0.19829,-10.82,-2.1558,-18.419,-44.299,-11.386,-29.392,-30.969,-42.285,-52.107
2,2,2,1,1,2.9651,-2.1521,-2.7501,2.0551,-4.3723,1.7376,6.2935,19.344,20.282,26.517,-5.9135,-5.7716,12.12,30.401,3.8062
1,1,2,1,2,4.9292,-0.052994,-0.82677,0.74891,3.2606,1.3344,6.0019,14.438,20.962,39.785,16.576,45.75,21.495,39.79,37.131
2,1,2,2,2,-2.9412,-0.31862,-0.95136,-2.7081,4.0119,2.0426,1.1083,3.8594,0.66739,6.6673,3.4042,12.248,-0.30622,-6.7895,3.3628
2,2,2,1,1,5.3283,-2.1752,-1.6755,0.49678,-3.2143,2.8562,7.4922,29.188,23.927,34.001,-3.0222,4.2394,17.491,40.328,15.037
2,2,2,2,2,-1.6214,-1.0208,-1.1114,-2.9108,-3.5876,4.7157,-8.3914,-10.405,-15.557,-36.024,-0.011233,10.096,-9.993,-15.86,-37.443
2,1,2,1,1,3.4515,0.92709,1.2123,5.2409,5.5271,1.4299,9.4382,28.544,23.56,50.278,11.075,33.178,18.196,39.832,39.098
2,1,2,2,2,-3.1032,-2.0367,-0.4356,-4.7834,4.3428,1.4618,-2.1628,-5.6116,-4.7164,-1.3356,3.964,14.144,-3.4983,-13.558,-8.3069
1,2,2,2,2,-1.8035,-1.6855,-2.4728,-4.053,-4.4828,2.4672,-13.575,-5.02,-23.697,-55.438,-13.392,-31.174,-37.904,-53.51,-66.104
1,1,2,2,1,-2.339,-0.13027,-0.61691,3.877,4.0037,1.9219,6.2939,-1.8681,9.7523,26.755,1.2149,7.89,15.453,18.707,27.928
2,2,2,1,1,6.1395,-3.4444,-1.5192,0.23889,-7.791,1.5043,6.6149,25.477,25.467,28.987,-9.7342,-14.477,16.253,42.413,0.28315
1,2,2,2,2,-3.1039,-2.0698,-3.5526,-4.4068,-6.0748,1.147,-13.781,-5.7983,-27.218,-62.447,-16.973,-44.665,-42.002,-63.555,-77.377
1,2,2,1,2,2.6619,-1.135,-2.8502,-2.9052,-2.2104,2.2456,-5.2456,7.4477,-2.0268,-13.563,-5.4115,-5.7887,-12.576,-9.5183,3.4969
2,2,2,2,2,-1.0154,-2.9201,-1.9009,-5.2779,-4.2685,2.9283,-16.074,-30.214,-26.604,-63.264,-4.0795,-5.9082,-20.392,-30.543,-64.341
2,1,2,2,2,-2.5295,-0.69196,-1.3679,-3.6492,2.8978,3.5839,-0.26527,3.3981,-2.6275,-0.47149,0.77794,9.7862,0.571,-5.1889,-3.4514
2,2,2,2,1,-2.4897,-2.2102,-2.7008,3.616,-6.1353,2.3245,4.6043,10.461,7.097,6.5863,-8.255,-17.031,7.897,9.426,17.166
1,1,2,2,1,-2.4142,-1.5538,2.9728,-0.7382,1.6873,2.6309,0.33045,-1.5999,-1.2643,1.8137,-0.4668,5.237,-1.2774,-9.1561,-3.8817
1,1,2,2,2,-0.031835,-0.75375,1.7111,-3.1397,4.4351,0.71157,2.1849,5.1183,6.7985,17.335,3.2237,11.741,6.9294,0.79044,19.947
1,1,2,2,2,0.75686,-1.8985,0.22937,-2.5526,3.0493,1.3441,1.7562,4.4566,7.9697,15.912,6.9141,22.858,7.5542,4.8375,20.544
1,2,2,1,1,2.8536,-1.8688,-2.7654,0.89617,-5.0798,1.4179,1.2104,8.6701,10.118,6.1775,-13.908,-25.623,7.6575,17.194,18.332
1,2,2,2,1,-1.9458,0.28055,-2.4969,6.2013,-0.45033,2.66,11.293,-1.3279,18.384,35.485,-3.0673,-2.2751,31.548,41.814,39.597
1,1,2,1,1,3.3909,-1.2914,1.3114,1.8779,2.8006,2.5937,4.4801,12.032,15.078,29.561,13.544,43.8,15.121,31.916,29.48
1,2,2,1,1,3.3866,-0.18124,-1.8157,5.734,-1.234,3.1952,17.198,13.799,38.979,68.876,-2.4001,5.5436,52.174,77.187,58.195
1,2,2,2,2,-3.7476,-0.53829,-3.0779,-1.7756,-4.2416,3.4148,-10.195,-3.6348,-20.235,-47.145,-12.816,-29.694,-31.153,-48.113,-58.732
2,1,2,2,2,-0.49034,-1.1564,-0.24287,-3.2322,2.6483,2.2804,1.3798,6.0669,4.7594,10.113,3.7843,15.935,5.3484,6.0073,13.005
