SubjectID	Day sample obtained	Gestational day of delivery	4477696	4442130	4453535	4409545	4479989	4483174	4310398	4475758	4483015	1023075	4467992	4447416	4396235	4452538	4479603	4443574	1008348	4465803	1696853
2	78	262	0.007495969	0.002766395	0.002964255	0.000136528	0.511445816	0.012582703	0.000299238	0.111058821	0	0.000429959	0.108383605	0.0003872	0	0.003660049	0.009201561	0.057009592	0.000169463	7.32E-05	0.004793037
2	79	262	0.013452297	0.002597025	0.003101822	0.00013275	0.542286926	0.01241857	0.000289917	0.070586047	0	0.000605046	0.1149532	0.000431533	0	0.003587752	0.007518216	0.055653832	0.000235318	7.04E-05	0.004698168
2	80	262	0.019341004	0.002435057	0.003238806	0.000129174	0.55972969	0.012251878	0.000280927	0.048208394	0	0.000775963	0.118725814	0.000471704	0	0.003518056	0.006043365	0.052318495	0.000299673	6.77E-05	0.004607328
2	81	262	0.025099971	0.002280278	0.003375271	0.000125796	0.565413218	0.012082478	0.000272253	0.041633916	0	0.000942861	0.120078998	0.00050769	0	0.003450839	0.004767393	0.047409856	0.000362582	6.50E-05	0.00452035
2	82	262	0.030663823	0.002132362	0.003511053	0.0001226	0.560942099	0.011909494	0.000263867	0.048566602	0	0.001105804	0.119383412	0.000539422	0	0.003385777	0.003680762	0.041334274	0.000424069	6.24E-05	0.004436806
2	83	262	0.035964223	0.00199103	0.003645933	0.000119576	0.547928366	0.011732059	0.000255743	0.066696059	0	0.001264796	0.117011731	0.000566816	0	0.003322555	0.002774393	0.034503629	0.000484133	5.99E-05	0.004356281
2	84	262	0.040927426	0.00185594	0.003779409	0.000116705	0.52797044	0.011548637	0.000247842	0.093678091	0	0.0014197	0.113334035	0.000589737	0	0.003260678	0.002039405	0.027335252	0.00054272	5.74E-05	0.004278119
2	85	262	0.045481785	0.001727046	0.003911409	0.000113984	0.502765479	0.011359267	0.000240161	0.127138589	0	0.001570489	0.108741716	0.000608115	0	0.003200098	0.00146742	0.020258833	0.00059982	5.50E-05	0.004202252
2	86	262	0.04954677	0.001604059	0.004041215	0.000111394	0.473961877	0.011162249	0.000232659	0.164641769	8.03E-05	0.00171686	0.103615642	0.000621781	0	0.003140277	0.001049765	0.013708014	0.000655315	5.26E-05	0.004127967
2	87	262	0.053046003	0.001486972	0.0041686	0.000108932	0.443314404	0.010957539	0.000225335	0.203719962	0.000177482	0.001858671	0.098359323	0.000630647	0	0.003081142	0.000777891	0.008126939	0.000709149	5.02E-05	0.004055159
2	88	262	0.055900573	0.001375732	0.004293163	0.000106591	0.412590158	0.010744741	0.000218175	0.241860152	0.000272613	0.001995694	0.093378475	0.00063461	0	0.003022515	0.000642937	0.003964069	0.000761235	4.79E-05	0.003983583
2	89	262	0.058031926	0.001270324	0.004414527	0.000104366	0.383588459	0.010523663	0.000211175	0.276517755	0.000365581	0.002127696	0.089085105	0.000633579	0	0.002964271	0.000635739	0.001671089	0.000811482	4.56E-05	0.003913061
2	90	262	0.059360581	0.001170715	0.004532189	0.000102251	0.358119488	0.010293947	0.000204323	0.30511813	0.000456251	0.002254374	0.085892437	0.000627461	0	0.00290623	0.000746747	0.001700081	0.000859774	4.33E-05	0.003843339
2	91	262	0.059807385	0.001076875	0.004645552	0.000100236	0.338000688	0.010055191	0.00019761	0.32507046	0.00054446	0.002375363	0.084213641	0.00061617	0	0.002848187	0.000965976	0.004500173	0.000905969	4.11E-05	0.003774129
2	92	262	0.059294314	0.000988769	0.004753898	9.83E-05	0.325043269	0.009806922	0.000191021	0.333784384	0.000630004	0.002490226	0.084458251	0.000599627	0	0.002789909	0.00128294	0.010512745	0.000949898	3.89E-05	0.003705097
2	93	262	0.057750687	0.00090644	0.004856786	9.65E-05	0.321062024	0.00954942	0.000184559	0.328722411	0.000712698	0.002598657	0.087034948	0.000577818	0	0.00273136	0.001686713	0.020166687	0.000991443	3.67E-05	0.003636168
2	94	262	0.055155892	0.000829917	0.00495377	9.47E-05	0.327038229	0.009283034	0.000178225	0.308642174	0.000792353	0.002700356	0.092120322	0.000550756	0	0.00267251	0.00216592	0.033572267	0.001030487	3.46E-05	0.003567271
2	95	262	0.051679896	0.000759274	0.005044761	9.31E-05	0.340750617	0.009008832	0.000172034	0.277332344	0.000868836	0.002795225	0.09900033	0.000518516	0	0.002613527	0.002708972	0.04962034	0.001066989	3.26E-05	0.003498596
2	96	262	0.047550384	0.00069469	0.005130749	9.15E-05	0.359237738	0.008729666	0.000166032	0.2398878	0.000942228	0.002883794	0.10675863	0.000481293	0	0.002555091	0.003304774	0.066911155	0.001101149	3.05E-05	0.003431019
2	97	262	0.042988468	0.000636215	0.005212399	9.01E-05	0.379530698	0.008447458	0.000160248	0.201335551	0.001012606	0.002966451	0.114480777	0.000439232	0	0.002497625	0.003942344	0.084060313	0.001133111	2.86E-05	0.00336508
2	98	262	0.038211586	0.00058385	0.005290422	8.88E-05	0.398696907	0.008163963	0.000154705	0.166633807	0.001080092	0.003043647	0.121265871	0.000392461	0	0.002441512	0.004611067	0.099707242	0.001163045	2.67E-05	0.00330127
2	99	262	0.033431709	0.000537543	0.005365461	8.76E-05	0.413840336	0.007880586	0.000149419	0.140656543	0.001144828	0.003115811	0.126225776	0.000341084	1.70E-05	0.002387046	0.005300659	0.112515528	0.001191112	2.48E-05	0.003239968
2	100	262	0.028857012	0.000497232	0.00543838	8.66E-05	0.422124891	0.007598848	0.00014441	0.12820404	0.00120703	0.00318352	0.128491411	0.000285192	3.69E-05	0.002334571	0.006001482	0.121177571	0.00121753	2.30E-05	0.003181624
2	101	262	0.024689262	0.000462811	0.005509834	8.57E-05	0.420735147	0.007319751	0.000139687	0.134005147	0.001266893	0.003247242	0.127199976	0.000224832	5.71E-05	0.002284294	0.006704148	0.124401442	0.001242475	2.13E-05	0.003126513
2	102	262	0.021086359	0.000434192	0.005580885	8.51E-05	0.408020697	0.007044646	0.000135266	0.160757713	0.001324725	0.003307692	0.121866156	0.00016035	7.75E-05	0.002236553	0.007401474	0.121440752	0.001266219	1.97E-05	0.003075092
2	103	262	0.018038131	0.000411292	0.005652817	8.46E-05	0.386772609	0.006774904	0.000131164	0.203196715	0.001380917	0.003365725	0.113449098	9.33E-05	9.81E-05	0.002191721	0.008092217	0.113642967	0.001289087	1.82E-05	0.003027882
2	104	262	0.015492369	0.00039403	0.005727034	8.42E-05	0.360828622	0.006511746	0.0001274	0.254189125	0.001435913	0.003422272	0.103246198	2.56E-05	0.000118984	0.002150166	0.008777081	0.102847963	0.001311434	1.67E-05	0.002985407
2	105	262	0.013396432	0.000382316	0.005804769	8.41E-05	0.333947329	0.00625592	0.000123982	0.306712556	0.001490138	0.003478159	0.092526841	0	0.000140243	0.002112143	0.009456967	0.090858907	0.001333576	1.53E-05	0.002948048
2	106	262	0.011699398	0.000376106	0.005887689	8.43E-05	0.309872005	0.006008397	0.000120926	0.353831213	0.001544148	0.003534465	0.082551618	0	0.000161938	0.002078025	0.010133864	0.079464066	0.001355927	1.39E-05	0.002916366
2	107	262	0.010351164	0.000375382	0.005977527	8.46E-05	0.292345187	0.005769912	0.000118247	0.388603699	0.001598535	0.003592297	0.074577922	0	0.000184181	0.002048159	0.010810313	0.070447087	0.001378913	1.26E-05	0.002890901
2	108	262	0.009301417	0.000380113	0.006075243	8.52E-05	0.284188448	0.005540207	0.000115944	0.40580029	0.0016537	0.00365228	0.069534311	0	0.000207076	0.002022596	0.011487753	0.065143627	0.001402774	1.14E-05	0.002871789
2	109	262	0.008496283	0.000390077	0.006178096	8.60E-05	0.284383095	0.00531574	0.000113945	0.407320691	0.001709015	0.003712791	0.066994173	0	0.000230599	0.002000177	0.012160368	0.063043686	0.00142689	1.02E-05	0.002857452
2	110	262	0.007883241	0.000405	0.006282154	8.70E-05	0.290957511	0.005092649	0.000112169	0.396830397	0.001763459	0.003771481	0.066197641	0	0.000254642	0.001979496	0.01281881	0.063180218	0.001450357	9.12E-06	0.002845913
2	111	262	0.007411038	0.000424576	0.006383079	8.81E-05	0.301902905	0.004867584	0.000110536	0.378051708	0.001815821	0.003825756	0.066377807	0	0.000279028	0.001959166	0.013451581	0.06457424	0.001472177	8.03E-06	0.002835179
2	112	262	0.007028705	0.000448438	0.006476222	8.92E-05	0.315140283	0.004637804	0.000108973	0.354840507	0.001864738	0.003872856	0.066752432	0	0.000303509	0.001937846	0.014045325	0.066223762	0.001491284	6.97E-06	0.002823272
2	113	262	0.006685036	0.000476121	0.006556614	9.02E-05	0.328507525	0.00440117	0.000107406	0.331199962	0.001908698	0.003909869	0.066524506	0	0.000327765	0.001914232	0.014584963	0.067104666	0.001506552	5.94E-06	0.002808208
2	114	262	0.006328902	0.000507043	0.006619123	9.11E-05	0.339781817	0.004156244	0.000105767	0.311243783	0.001946098	0.003933838	0.064895186	0	0.000351405	0.00188709	0.015054246	0.066187146	0.001516833	4.94E-06	0.002788055
2	115	262	0.005921877	0.000540631	0.006660403	9.19E-05	0.347221584	0.003903393	0.000104018	0.298129428	0.001975826	0.003942935	0.061294645	0	0.000374077	0.001855791	0.015440538	0.062938558	0.001521411	3.98E-06	0.002761715
2	116	262	0.005472222	0.000576711	0.006683189	9.25E-05	0.351035822	0.003646702	0.000102217	0.290991901	0.001998582	0.003938978	0.056004052	0	0.00039575	0.001821406	0.015745613	0.058736587	0.001520977	3.06E-06	0.00273061
2	117	262	0.005000261	0.000615426	0.006693654	9.31E-05	0.352051802	0.003391411	0.000100465	0.287980388	0.002016153	0.003925805	0.049528746	0	0.000416644	0.001785822	0.015980544	0.055418127	0.001517002	2.19E-06	0.00269743
2	118	262	0.004524956	0.000657108	0.006698833	9.37E-05	0.351155019	0.003142099	9.89E-05	0.287268899	0.002030656	0.003907704	0.042357044	4.14E-05	0.00043711	0.001750983	0.016159767	0.054760376	0.001511136	1.38E-06	0.002665038
2	119	262	0.004061927	0.000702074	0.006704115	9.44E-05	0.349134366	0.002901531	9.75E-05	0.28700401	0.002043766	0.003887925	0.034930399	0.000186548	0.000457472	0.001718254	0.016294685	0.058460973	0.001504632	6.20E-07	0.002635492
2	120	262	0.003625394	0.000750875	0.006715667	9.53E-05	0.346797151	0.00267201	9.64E-05	0.285424268	0.002057434	0.003870094	0.027658118	0.000359079	0.000478175	0.001689086	0.016399038	0.068189147	0.001498894	0	0.002611059
2	121	262	0.003227496	0.00080418	0.006739035	9.65E-05	0.344892154	0.002454802	9.57E-05	0.280778514	0.002073446	0.003857379	0.020911552	0.000561433	0.000499688	0.001664674	0.01648512	0.085631049	0.001495151	0	0.002593674
2	122	262	0.002876612	0.000862634	0.006777978	9.80E-05	0.343901211	0.002249927	9.54E-05	0.271919316	0.002093052	0.003851832	0.015004385	0.000791637	0.000522406	0.001645699	0.016561355	0.111639285	0.001494203	0	0.002584535
2	123	262	0.002571437	0.000926257	0.006830503	9.98E-05	0.343387774	0.002055318	9.55E-05	0.26017389	0.002115718	0.003852176	0.010119658	0.00102726	0.000546309	0.001631435	0.016624919	0.143477109	0.001495561	0	0.002582649
2	124	262	0.002308992	0.00099467	0.006892029	0.000101828	0.342633393	0.001868574	9.59E-05	0.247436192	0.002140081	0.0038557	0.006428711	0.001240094	0.000571133	0.001620603	0.016667028	0.177477197	0.001498177	0	0.002586109
2	125	262	0.002087361	0.001067273	0.006957424	0.00010402	0.340894662	0.001687799	9.65E-05	0.235617913	0.002164581	0.003859457	0.004126452	0.001400884	0.000596515	0.001611882	0.016677442	0.209870292	0.00150091	0	0.002592879
2	126	262	0.001906416	0.001143777	0.007024504	0.00010634	0.337574318	0.00151237	9.73E-05	0.22679095	0.002188556	0.00386221	0.003426405	0.001479997	0.000622292	0.001604707	0.016653134	0.236852518	0.001503277	0	0.002602084
2	127	262	0.001765793	0.001223375	0.007088553	0.000108717	0.331954846	0.001341457	9.83E-05	0.222995005	0.00221055	0.003861383	0.004548709	0.001446624	0.000648046	0.001597971	0.016585305	0.254438032	0.001504274	0	0.002611936
